system:index,Biome,Emissions_Tg,GHG,Year,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,amazonia,0.0,CH4,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,amazonia,0.0,CH4,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_2_0,amazonia,0.0,CH4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0,amazonia,0.0,CH4,2026,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_2_0,amazonia,0.0,CH4,2027,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_0,amazonia,0.0,CH4,2028,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_0,amazonia,0.0,CH4,2029,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_0,amazonia,0.0,CH4,2030,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_0,amazonia,0.0,CH4,2031,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_0,amazonia,0.0,CH4,2032,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_0,amazonia,0.0,CH4,2033,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_0,amazonia,0.0,CH4,2034,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_0,amazonia,0.0,CH4,2035,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_0,amazonia,0.0,CH4,2036,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0,amazonia,0.0,CH4,2037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,amazonia,0.0,CH4,2038,"{""type"":""MultiPoint"",""coordinates"":[]}"
